mCortex_chr4_119500000	-0.026285	-0.034451	0.005018	-0.043050	-0.019874	0.021822	0.053725	0.018193	0.016404	0.020517
mCortex_chr4_118500000	-0.025170	-0.033573	0.013480	-0.042367	-0.008601	0.013803	0.055481	0.022229	0.011307	0.014787
mCortex_chr4_117500000	-0.028120	-0.038070	0.021050	-0.037880	-0.000310	0.004588	0.047278	0.014285	0.005063	0.002502
mCortex_chr4_116500000	-0.025858	-0.034617	0.015890	-0.043813	-0.004980	0.006917	0.059237	0.029738	-0.006003	0.006584
mCortex_chr4_115500000	-0.014493	-0.009412	-0.016761	-0.088847	-0.060010	0.053171	0.078013	0.113612	0.027220	0.025126
mCortex_chr4_114500000	-0.021056	0.016387	-0.006872	-0.059712	-0.017733	0.012512	-0.011991	0.081704	0.077503	0.012027
mCortex_chr4_109500000	-0.022016	0.016897	-0.010872	-0.055804	-0.016022	0.017453	-0.008534	0.084976	0.073951	0.002455
mCortex_chr4_108500000	-0.022206	-0.028171	0.006595	-0.036458	-0.011608	0.004669	0.058358	0.061669	0.007296	0.013411
mCortex_chr4_107500000	-0.026776	-0.035253	0.010841	-0.017397	0.006156	-0.003156	0.030305	0.036050	0.010694	0.010606
mCortex_chr4_106500000	-0.026480	-0.034661	0.010087	-0.010626	0.003614	-0.009391	0.021006	0.036466	0.016695	0.015390
mCortex_chr4_105500000	-0.019977	0.009803	-0.017107	0.008483	-0.016411	0.019202	0.021550	0.060816	0.080240	0.053074
mCortex_chr4_104500000	-0.019250	-0.002890	-0.041033	0.009629	-0.008552	0.003483	0.019703	0.082049	0.077155	0.061197
mCortex_chr4_103500000	-0.023054	0.017925	-0.005174	-0.004803	0.009431	0.009772	0.017932	0.050173	0.063191	0.040161
mCortex_chr4_96500000	-0.030640	0.026827	0.015938	-0.025102	0.009318	-0.003167	-0.001132	0.028355	0.048040	0.026078
mCortex_chr4_97500000	-0.028226	0.024462	0.009881	-0.020028	0.007877	-0.008266	0.008955	0.039486	0.052736	0.027545
mCortex_chr4_99500000	-0.026234	0.022403	0.007870	-0.016433	0.004075	-0.007541	0.007571	0.046051	0.054592	0.032339
mCortex_chr3_156500000	-0.029683	0.024818	0.005427	0.010594	-0.000322	-0.004758	0.015718	-0.044934	-0.003491	0.007800
mCortex_chr3_153500000	-0.020048	0.010897	-0.020285	0.036977	-0.010834	-0.009169	0.019682	-0.042914	-0.002451	0.020671
mCortex_chr3_152500000	-0.019298	0.002878	-0.023455	0.054211	-0.027177	-0.011965	0.001477	-0.043030	-0.014609	0.017452
mCortex_chr3_149500000	-0.033459	0.029210	0.018711	-0.004754	0.008402	-0.011600	0.006539	-0.034021	-0.004954	0.015738
mCortex_chr3_148500000	-0.030426	0.026070	0.009982	0.002800	0.007659	-0.012052	0.017824	-0.029223	-0.004380	0.010710
mCortex_chr3_147500000	-0.033027	0.028806	0.017050	-0.005622	0.009618	-0.011051	0.005134	-0.032490	-0.004011	0.015110
mCortex_chr3_146500000	-0.028083	0.023439	0.009273	0.013640	-0.001527	-0.009884	0.020729	-0.028185	-0.014674	0.016861
mCortex_chr3_145500000	-0.027944	0.023935	0.013969	0.007191	0.002991	-0.006901	0.022909	-0.035736	-0.006099	0.018888
mCortex_chr3_143500000	-0.030509	0.026001	0.011028	0.005376	0.001363	-0.006848	0.014128	-0.042697	-0.004061	0.010335
mCortex_chr5_106500000	-0.016719	0.009321	-0.026936	-0.051607	-0.022755	0.009197	0.012062	0.079633	0.049752	-0.043303
mCortex_chr5_108500000	-0.015009	-0.016041	-0.004838	-0.067136	-0.028457	0.025956	0.077577	0.063252	-0.032240	-0.012464
mCortex_chr3_121500000	-0.021959	0.013993	-0.016913	0.036395	-0.007656	-0.014944	0.030917	-0.032489	-0.028180	0.001536
mCortex_chr3_119500000	-0.032074	0.027693	0.012105	-0.000957	0.009773	-0.010684	0.013436	-0.034854	-0.000270	0.009989
mCortex_chr3_118500000	-0.032542	0.028129	0.013323	-0.002122	0.007493	-0.007857	0.010280	-0.037786	0.002333	0.009062
mCortex_chr3_116500000	-0.026334	0.022137	0.004760	0.006620	0.007418	-0.019444	0.023472	-0.031961	-0.013248	0.002698
mCortex_chr3_115500000	-0.029134	0.025061	0.011736	0.000398	0.001830	-0.015106	0.014443	-0.032461	-0.006774	0.006412
mCortex_chr3_109500000	-0.032818	0.028592	0.014440	-0.009912	0.007488	-0.011181	0.000035	-0.033442	0.001261	0.004943
mCortex_chr3_108500000	-0.018203	-0.018970	-0.006298	0.013269	0.002300	-0.029869	0.005438	-0.022111	-0.026311	-0.003010
mCortex_chr3_107500000	-0.024769	-0.031951	0.010964	0.001977	0.005550	-0.027683	0.005168	-0.007723	-0.017623	-0.017086
mCortex_chr3_106500000	-0.029410	0.025236	0.007748	-0.004002	0.000857	-0.013012	0.010233	-0.035786	0.007366	0.002402
mCortex_chr3_105500000	-0.023104	0.017081	-0.009862	0.020063	-0.016380	-0.019241	0.021911	-0.036007	-0.005017	0.003536
mCortex_chr3_104500000	-0.023144	-0.026615	-0.011507	0.019457	0.004499	-0.028071	-0.005817	-0.008788	-0.021147	0.010995
mCortex_chr3_103500000	-0.021163	-0.019918	-0.017951	0.031913	-0.000560	-0.020447	-0.013870	-0.027191	-0.016877	-0.002261
mCortex_chr3_102500000	-0.021222	0.011137	-0.027724	0.033949	-0.029792	-0.020934	0.013141	-0.053636	-0.002696	0.008944
mCortex_chr3_101500000	-0.019452	-0.000595	-0.039159	0.043151	-0.012530	-0.011158	-0.001221	-0.051549	-0.012280	0.007323
mCortex_chr3_100500000	-0.025441	0.020486	-0.009085	0.004568	-0.001310	-0.013132	0.014100	-0.042741	0.001172	-0.014437
mCortex_chr3_99500000	-0.030406	0.026393	0.014835	-0.005945	0.000990	-0.011093	0.003665	-0.043010	0.002117	0.007300
mCortex_chr3_95500000	-0.029077	-0.038740	0.016494	-0.009050	0.012407	-0.024476	0.012389	-0.011557	-0.018180	-0.009118
mCortex_chr3_94500000	-0.022172	-0.028766	0.007364	-0.015108	0.001209	-0.018172	0.027850	-0.023486	-0.028419	-0.006155
mCortex_chr3_92500000	-0.031126	0.027136	0.015474	-0.009165	0.005168	-0.009638	0.000632	-0.037593	0.001707	0.007125
mCortex_chr3_90500000	-0.011022	-0.001608	-0.014066	-0.012313	-0.015661	-0.011815	0.040426	-0.043565	-0.020623	-0.003372
mCortex_chr3_89500000	-0.029751	-0.039847	0.019435	-0.012460	0.010134	-0.019278	0.013754	-0.017906	-0.010633	-0.012984
mCortex_chr3_88500000	-0.030527	-0.041001	0.020638	-0.011400	0.013080	-0.018178	0.009219	-0.019251	-0.003970	-0.008599
mCortex_chr3_87500000	-0.027680	-0.036232	0.012417	0.002821	0.008235	-0.020013	-0.006046	-0.026780	0.002020	-0.007295
mCortex_chr1_174500000	-0.022804	0.018372	0.037625	0.027422	0.035765	0.070143	0.029008	0.019478	-0.042468	0.014226
mCortex_chr1_172500000	-0.017909	-0.012643	0.020545	0.064457	0.056731	0.105477	-0.023414	0.058976	-0.006182	-0.047421
mCortex_chr1_171500000	-0.026489	0.020406	0.021227	0.035335	0.030383	0.080061	0.022570	0.007882	-0.027040	-0.003017
mCortex_chr1_170500000	-0.026608	0.020515	0.017801	0.036888	0.037140	0.074107	0.029232	0.006442	-0.029986	-0.002893
mCortex_chr1_169500000	-0.023945	0.017766	0.019601	0.041872	0.036067	0.081277	0.030792	0.018964	-0.027871	-0.006111
mCortex_chr1_168500000	-0.026213	0.020491	0.021238	0.031319	0.030888	0.074333	0.023670	0.010931	-0.024150	-0.003736
mCortex_chr1_167500000	-0.019650	0.009008	0.013701	0.067133	0.040504	0.102630	0.025986	0.050839	-0.042459	-0.023593
mCortex_chr1_165500000	-0.030317	0.025768	0.026410	0.016400	0.033539	0.050500	0.023069	0.006088	-0.024850	0.007693
mCortex_chr1_162500000	-0.025562	0.018814	0.017108	0.041026	0.037994	0.076778	0.028122	0.016858	-0.030170	-0.010849
mCortex_chr1_161500000	-0.021397	0.010479	0.010405	0.065974	0.035309	0.107946	0.018395	0.036924	-0.023289	-0.011673
mCortex_chr1_158500000	-0.021954	-0.019929	0.012126	0.062563	0.047969	0.084479	-0.034060	0.047857	0.006174	-0.029008
mCortex_chr1_157500000	-0.026118	-0.030685	0.018366	0.043559	0.043013	0.046711	-0.036873	0.036406	0.016128	-0.040281
mCortex_chr1_156500000	-0.025556	-0.028936	0.018268	0.049552	0.040945	0.056194	-0.041256	0.034205	0.023469	-0.033885
mCortex_chr1_155500000	-0.025546	-0.030483	0.021967	0.041185	0.046716	0.044377	-0.035290	0.039882	0.016722	-0.043115
mCortex_chr1_154500000	-0.020347	-0.018999	0.023163	0.056983	0.052316	0.069115	-0.024511	0.074428	-0.014056	-0.056943
mCortex_chr1_153500000	-0.022483	0.017099	0.028947	0.035040	0.042111	0.074831	0.033431	0.031665	-0.039619	-0.004448
mCortex_chr1_152500000	-0.029347	0.025225	0.031209	0.011162	0.033000	0.048638	0.017400	0.007858	-0.028622	0.010729
mCortex_chr1_140500000	-0.031126	0.026778	0.031926	0.013471	0.028852	0.047793	0.021177	0.000386	-0.027336	0.013925
mCortex_chr1_139500000	-0.030515	0.026355	0.030880	0.010953	0.034299	0.046087	0.020955	0.005986	-0.025435	0.015151
mCortex_chr1_138500000	-0.020574	0.014162	0.025861	0.045545	0.047809	0.088319	0.034930	0.041288	-0.042734	-0.005831
mCortex_chr1_137500000	-0.027225	-0.034444	0.028645	0.027867	0.042092	0.030317	-0.028582	0.031292	0.020669	-0.049353
mCortex_chr1_136500000	-0.029043	-0.037483	0.027199	0.020395	0.040741	0.030329	-0.023700	0.019099	0.025204	-0.039381
mCortex_chr1_135500000	-0.029336	-0.038142	0.028864	0.019069	0.041778	0.026192	-0.025059	0.016874	0.022588	-0.043592
mCortex_chr1_134500000	-0.028960	-0.037709	0.030873	0.019301	0.042573	0.026745	-0.026661	0.017325	0.027625	-0.044669
mCortex_chr1_133500000	-0.023442	-0.026612	0.024855	0.041535	0.042038	0.058984	-0.029603	0.040225	0.015897	-0.047584
mCortex_chr1_196500000	-0.022813	0.014494	0.016487	0.054969	0.029563	0.097673	0.023316	0.026131	-0.030354	-0.007762
mCortex_chr1_195500000	-0.021368	0.009593	0.003549	0.062658	0.035551	0.121825	0.008848	0.016035	-0.009668	-0.012679
mCortex_chr1_194500000	-0.021664	-0.018415	0.006049	0.064214	0.043741	0.101364	-0.038156	0.025644	0.015188	-0.030722
mCortex_chr1_193500000	-0.027298	-0.033891	0.021342	0.031707	0.040436	0.039651	-0.031603	0.022182	0.023216	-0.035988
mCortex_chr1_192500000	-0.021501	-0.016943	0.005656	0.067465	0.038538	0.108860	-0.033739	0.030896	0.022463	-0.023473
mCortex_chr1_191500000	-0.019915	0.002659	0.001869	0.080390	0.031508	0.135057	-0.003699	0.032405	-0.001768	-0.004193
mCortex_chr1_190500000	-0.025794	0.019395	0.022347	0.040928	0.027255	0.086390	0.021580	-0.002820	-0.029058	-0.000444
mCortex_chr1_189500000	-0.028642	0.022783	0.022016	0.032339	0.024395	0.072839	0.021011	0.001989	-0.026149	0.000430
mCortex_chr1_188500000	-0.024935	0.018296	0.020651	0.040929	0.026377	0.085934	0.020956	0.005254	-0.026662	-0.006850
mCortex_chr1_187500000	-0.021073	0.011308	0.015293	0.062358	0.031447	0.110889	0.019050	0.029899	-0.025905	-0.015998
mCortex_chr1_186500000	-0.020032	0.007150	0.006193	0.071048	0.038588	0.120978	0.006322	0.028333	-0.021141	-0.019842
mCortex_chr1_183500000	-0.025380	-0.029914	0.020320	0.039790	0.043118	0.058061	-0.035482	0.023724	0.028253	-0.039230
mCortex_chr1_182500000	-0.028531	-0.036827	0.028952	0.022220	0.045007	0.023798	-0.024819	0.027062	0.017961	-0.044202
mCortex_chr1_178500000	-0.028317	0.023612	0.028493	0.022733	0.030568	0.059430	0.024350	0.010027	-0.028385	0.011765
mCortex_chr1_179500000	-0.023982	0.018671	0.029682	0.034171	0.037170	0.075163	0.023779	0.021889	-0.043861	0.005114
mCortex_chr1_180500000	-0.017255	0.003133	0.018136	0.071166	0.042099	0.130880	0.003290	0.037937	-0.023861	-0.027197
mCortex_chr1_181500000	-0.021767	-0.021879	0.018116	0.051291	0.052569	0.075176	-0.027883	0.046774	0.004413	-0.040619
mCortex_chr12_27500000	-0.024725	0.016250	-0.051860	-0.028486	-0.015011	0.022413	-0.024257	-0.005580	-0.000795	-0.072106
mCortex_chr12_26500000	-0.022562	0.012797	-0.061971	-0.036717	-0.028328	0.024366	-0.023810	0.005242	-0.015783	-0.086450
mCortex_chr12_25500000	-0.017859	-0.008819	-0.064801	-0.068424	-0.062906	0.053890	0.023859	0.021493	-0.080885	-0.065385
mCortex_chr12_16500000	-0.023060	0.014497	-0.057959	-0.047796	-0.021378	0.018635	-0.038783	0.025722	-0.018479	-0.087985
mCortex_chr12_13500000	-0.029016	0.023488	-0.023087	-0.029101	-0.002101	-0.000242	-0.032766	-0.004248	-0.010292	-0.058350
mCortex_chr12_12500000	-0.028415	0.022073	-0.033895	-0.026898	-0.005320	0.000595	-0.023563	-0.005297	-0.010108	-0.068464
mCortex_chr12_9500000	-0.031110	0.025902	-0.013687	-0.023615	0.003269	0.003942	-0.025983	-0.015863	-0.007840	-0.050503
mCortex_chr12_8500000	-0.024693	0.016281	-0.055396	-0.022019	-0.010828	-0.004818	-0.018398	0.006696	-0.033449	-0.080615
mCortex_chr12_7500000	-0.031711	0.026454	-0.012644	-0.019533	0.007475	0.000829	-0.021622	-0.014560	-0.005992	-0.041666
mCortex_chr12_6500000	-0.031521	0.026416	-0.009310	-0.016455	0.007953	0.001347	-0.016023	-0.009056	-0.003719	-0.033610
mCortex_chr12_5500000	-0.029228	0.022729	-0.033626	-0.021746	-0.003723	0.000882	-0.023691	-0.005400	-0.006961	-0.056706
mCortex_chr12_4500000	-0.025305	-0.029833	-0.032483	-0.036597	-0.023962	0.005829	0.045036	0.020533	-0.086074	-0.006552
mCortex_chr12_3500000	-0.023193	-0.027387	-0.027896	-0.056722	-0.035744	0.020810	0.060458	0.029329	-0.086444	-0.005986
mCortex_chr5_30500000	-0.024372	-0.031986	0.006942	-0.012175	0.010616	-0.013718	0.020190	0.015125	-0.008840	-0.006036
mCortex_chr5_31500000	-0.029179	-0.039616	0.021919	-0.023390	0.016373	-0.015443	0.027296	0.007199	-0.015981	-0.010739
mCortex_chr5_32500000	-0.028257	-0.037593	0.013163	-0.005818	0.019015	-0.019469	0.005217	0.006024	-0.010832	-0.009260
mCortex_chr17_72500000	-0.022514	0.010252	-0.058743	0.009100	-0.026536	0.018983	-0.011030	-0.023489	0.023155	-0.012650
mCortex_chr17_73500000	-0.022888	0.012015	-0.050724	0.014889	-0.024184	0.013314	0.003724	-0.010875	0.013197	-0.014381
mCortex_chr17_74500000	-0.018397	-0.000850	-0.065852	-0.005801	-0.032794	-0.002637	0.012586	0.027850	-0.004980	-0.004293
mCortex_chr17_75500000	-0.024563	0.019550	-0.019923	-0.011826	-0.005813	-0.002303	-0.004201	-0.001126	0.010220	-0.024149
mCortex_chr17_78500000	-0.029855	0.024703	-0.015766	-0.020000	-0.001102	-0.007032	-0.013778	-0.005277	0.014238	-0.027206
mCortex_chr17_79500000	-0.024156	0.016921	-0.038845	-0.008709	-0.011510	-0.010298	0.000606	0.012151	-0.004199	-0.031510
mCortex_chr17_81500000	-0.024481	0.017931	-0.033009	-0.006947	-0.010530	-0.001136	-0.000703	-0.017626	0.001465	-0.030331
mCortex_chr17_83500000	-0.025757	0.019791	-0.024471	-0.004987	-0.006364	0.003962	0.000139	-0.008404	0.013709	-0.021515
mCortex_chr17_84500000	-0.027346	-0.034671	-0.010138	-0.003495	0.000811	-0.009067	0.008925	0.002711	-0.022544	0.014765
mCortex_chr17_85500000	-0.024391	-0.028056	-0.029919	0.008983	-0.011568	0.004304	-0.006324	-0.003858	-0.004901	0.025398
mCortex_chr17_86500000	-0.027741	-0.034205	-0.018599	0.007889	-0.002876	-0.006563	-0.006732	0.001759	-0.011837	0.029499
mCortex_chr17_87500000	-0.030245	-0.039441	0.001366	-0.006662	0.002800	-0.011217	0.009555	0.007243	-0.011884	0.012039
mCortex_chr17_88500000	-0.020630	-0.018152	-0.052721	-0.008300	-0.027202	0.013842	0.019614	-0.005999	-0.019338	0.011230
mCortex_chr17_89500000	-0.027684	0.022566	-0.015801	-0.016555	-0.004496	0.002279	-0.010217	-0.001439	0.021404	-0.018689
mCortex_chr17_90500000	-0.027595	0.021838	-0.023233	-0.015697	-0.002735	0.008438	-0.011735	-0.007314	0.024726	-0.022948
mCortex_chr11_30500000	-0.020524	0.008303	-0.050038	0.015309	0.015169	-0.036897	0.016756	-0.024908	-0.076465	-0.076601
mCortex_chr11_29500000	-0.022267	0.016094	-0.030357	0.006788	0.019396	-0.021852	0.013551	-0.036813	-0.059387	-0.079288
mCortex_chr11_28500000	-0.028597	0.024085	-0.010554	-0.010802	0.017372	-0.019769	-0.005949	-0.035614	-0.031662	-0.057048
mCortex_chr11_26500000	-0.029597	0.025304	-0.000902	-0.006603	0.017858	-0.012824	-0.000749	-0.040928	-0.027673	-0.041911
mCortex_chr11_25500000	-0.029832	0.025116	-0.007920	-0.004499	0.016994	-0.017890	0.006345	-0.043860	-0.027135	-0.050772
mCortex_chr11_24500000	-0.029063	0.023944	-0.013843	0.001572	0.016851	-0.016109	0.009628	-0.044678	-0.036326	-0.054978
mCortex_chr11_21500000	-0.026730	0.021116	-0.025014	-0.002417	0.014918	-0.019736	0.006651	-0.032710	-0.043644	-0.076018
mCortex_chr11_20500000	-0.019220	0.003123	-0.066206	0.013490	0.001404	-0.035671	0.011801	-0.014841	-0.100179	-0.096076
mCortex_chr6_86500000	-0.030585	-0.040181	0.014036	0.007859	0.022904	-0.020683	-0.011440	0.015045	0.005016	0.014900
mCortex_chr6_84500000	-0.027033	-0.033701	0.001044	0.026663	0.021322	-0.016863	-0.027246	0.020343	0.007897	0.030158
mCortex_chr6_85500000	-0.029332	-0.038395	0.012643	0.009373	0.020424	-0.022316	-0.013152	0.015920	0.004437	0.015491
mCortex_chr6_83500000	-0.027958	-0.036875	0.017628	0.007616	0.022377	-0.024159	-0.011625	0.015236	0.006868	0.008370
mCortex_chr6_77500000	-0.031759	0.027520	0.014337	-0.001452	0.015178	-0.008033	0.012464	-0.003454	0.005113	0.034960
mCortex_chr6_72500000	-0.019059	-0.020248	-0.011354	0.022657	0.017212	-0.038177	0.004543	0.066430	-0.035832	0.036611
mCortex_chr6_71500000	-0.020780	0.014993	-0.008789	0.019258	0.005681	-0.023878	0.026218	0.035310	-0.015653	0.038532
mCortex_chr1_36500000	-0.026335	-0.033239	0.022813	0.021282	0.043999	0.036075	-0.017613	0.024436	0.009220	-0.040385
mCortex_chr1_37500000	-0.025748	-0.032229	0.022453	0.022984	0.044300	0.041293	-0.021020	0.018219	0.015551	-0.037062
mCortex_chr1_38500000	-0.020031	-0.015722	0.009364	0.061170	0.045183	0.098905	-0.022749	0.052751	0.007964	-0.027784
mCortex_chr1_41500000	-0.032162	0.027635	0.025207	0.009709	0.032296	0.046309	0.019680	0.003887	-0.017786	0.002266
mCortex_chr1_42500000	-0.030428	0.025896	0.024130	0.015721	0.030390	0.046029	0.028735	0.007792	-0.021547	-0.001033
mCortex_chr2_127500000	-0.023375	-0.027653	0.045319	0.040332	-0.048983	-0.019675	-0.051566	0.032610	0.033808	-0.086770
mCortex_chr1_126500000	-0.027659	0.022309	0.020190	0.023319	0.028388	0.070834	0.016954	-0.001142	-0.010986	0.002343
mCortex_chr1_123500000	-0.027956	0.023132	0.023618	0.020706	0.036081	0.066187	0.021886	0.007387	-0.020966	0.000739
mCortex_chr1_122500000	-0.027150	0.022315	0.021015	0.022314	0.036305	0.063269	0.024888	0.011493	-0.019365	-0.002687
mCortex_chr18_32500000	-0.025740	0.018524	-0.037492	0.007326	-0.001326	-0.029968	0.016572	0.020649	-0.005148	-0.033814
mCortex_chr1_127500000	-0.024898	0.019286	0.025859	0.033403	0.031145	0.083321	0.022258	0.005864	-0.021900	0.000063
mCortex_chr1_128500000	-0.025398	0.019203	0.018517	0.036576	0.030371	0.080930	0.022337	0.001826	-0.025077	-0.008655
mCortex_chr1_129500000	-0.020180	0.010801	0.013652	0.057689	0.043141	0.109412	0.024250	0.031283	-0.023206	-0.016414
mCortex_chr1_130500000	-0.025235	0.019746	0.022386	0.029491	0.034732	0.077846	0.021362	0.013600	-0.026106	-0.008863
mCortex_chr1_131500000	-0.030283	0.025367	0.023632	0.019817	0.030326	0.056484	0.020810	-0.001259	-0.023587	0.003453
mCortex_chr2_42500000	-0.031487	0.027058	0.044546	0.014570	-0.049968	-0.002391	0.009950	-0.016025	-0.020664	0.027049
mCortex_chr2_44500000	-0.029344	0.024898	0.040193	0.015238	-0.057398	-0.009687	0.009949	-0.003570	-0.022182	0.019683
mCortex_chr2_45500000	-0.032029	0.027754	0.044288	0.007952	-0.047090	-0.010918	0.004256	-0.015980	-0.021128	0.026683
mCortex_chr2_46500000	-0.032326	0.027969	0.042424	0.009430	-0.041870	-0.004888	0.005366	-0.016184	-0.020175	0.025722
mCortex_chr2_47500000	-0.031439	0.027220	0.044148	0.008881	-0.046242	-0.006938	0.008143	-0.010368	-0.015048	0.030131
mCortex_chr2_48500000	-0.031016	0.026757	0.045755	0.012987	-0.049258	-0.007325	0.008833	-0.011620	-0.022872	0.033016
mCortex_chr2_49500000	-0.028816	0.024485	0.043537	0.017563	-0.056463	-0.009029	0.014646	-0.001326	-0.021275	0.026910
mCortex_chr2_50500000	-0.031132	0.026901	0.045952	0.010898	-0.049172	-0.005973	0.005760	-0.009524	-0.022928	0.031201
mCortex_chr2_51500000	-0.030461	0.026114	0.043262	0.014747	-0.052276	-0.008316	0.011322	-0.014737	-0.019368	0.027075
mCortex_chr2_52500000	-0.026450	0.021768	0.041039	0.024957	-0.069552	-0.013949	0.015664	-0.001596	-0.021354	0.021061
mCortex_chr2_56500000	-0.031686	0.027540	0.045406	0.008402	-0.041133	-0.003579	0.006298	-0.016194	-0.022015	0.029409
mCortex_chr2_57500000	-0.030982	0.026765	0.045048	0.010857	-0.049057	-0.006320	0.007361	-0.012073	-0.020344	0.028524
mCortex_chr2_58500000	-0.029891	0.025248	0.040061	0.018043	-0.058699	-0.012082	0.011620	-0.006661	-0.020501	0.020308
mCortex_chr2_60500000	-0.026728	0.022093	0.044233	0.025642	-0.065328	-0.007907	0.013729	0.000848	-0.027945	0.024193
mCortex_chr2_61500000	-0.029553	0.025309	0.048109	0.019039	-0.051285	-0.002773	0.014373	-0.011704	-0.030663	0.033321
mCortex_chr2_62500000	-0.030342	0.026027	0.045601	0.016992	-0.050634	-0.006073	0.013605	-0.011262	-0.027280	0.029180
mCortex_chr2_63500000	-0.031409	0.027015	0.043584	0.013139	-0.048177	-0.006072	0.006553	-0.020659	-0.022402	0.028055
mCortex_chr2_65500000	-0.028482	0.024298	0.045856	0.016933	-0.057083	-0.008194	0.009208	-0.008068	-0.026662	0.031344
mCortex_chr2_67500000	-0.030721	0.026348	0.044976	0.016661	-0.051714	-0.008959	0.015454	-0.017899	-0.022937	0.025696
mCortex_chr2_69500000	-0.024359	0.019298	0.043727	0.030649	-0.076484	-0.010156	0.017680	-0.001183	-0.023821	0.005921
mCortex_chr2_70500000	-0.019486	-0.006954	0.035838	0.077624	-0.114514	-0.013688	-0.034969	0.050656	-0.006998	-0.031626
mCortex_chr2_71500000	-0.021899	-0.021929	0.040673	0.052930	-0.072785	-0.030065	-0.045106	0.055125	0.006747	-0.067510
mCortex_chr2_72500000	-0.019662	-0.014264	0.040795	0.065532	-0.103687	-0.018369	-0.043309	0.051867	0.000431	-0.053329
mCortex_chr2_73500000	-0.019628	0.010379	0.047652	0.061404	-0.111338	-0.002666	0.007601	0.039522	-0.018829	-0.007726
mCortex_chr2_74500000	-0.026241	0.020760	0.040299	0.035035	-0.072974	-0.003759	0.018824	0.001315	-0.022792	0.009347
mCortex_chr2_76500000	-0.027695	0.023049	0.042945	0.023892	-0.063950	-0.008558	0.013501	-0.004254	-0.024099	0.023068
mCortex_chr2_77500000	-0.028995	0.024438	0.042555	0.020903	-0.058605	-0.005320	0.011976	-0.009246	-0.023523	0.023384
